Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Course,Description
History-Social Science,HSS-10.4.4,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.4 Students analyze patterns of global change in the era of New Imperialism in at least two of the following regions or countries: Africa, Southeast Asia, China, India, Latin America, and the Philippines.

Standard:
Describe the independence struggles of the colonized regions of the world, including the roles of leaders, such as Sun Yat-sen in China, and the roles of ideology and religion."
History-Social Science,HSS-10.5,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Standard:
Students analyze the causes and course of the First World War."
History-Social Science,HSS-10.5.1,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.5 Students analyze the causes and course of the First World War.

Standard:
Analyze the arguments for entering into war presented by leaders from all sides of the Great War and the role of political and economic rivalries, ethnic and ideological conflicts, domestic discontent and disorder, and propaganda and nationalism in mobilizing the civilian population in support of ""total war."""
History-Social Science,HSS-10.5.2,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.5 Students analyze the causes and course of the First World War.

Standard:
Examine the principal theaters of battle, major turning points, and the importance of geographic factors in military decisions and outcomes (e.g., topography, waterways, distance, climate)."
History-Social Science,HSS-10.5.3,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.5 Students analyze the causes and course of the First World War.

Standard:
Explain how the Russian Revolution and the entry of the United States affected the course and outcome of the war."
History-Social Science,HSS-10.5.4,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.5 Students analyze the causes and course of the First World War.

Standard:
Understand the nature of the war and its human costs (military and civilian) on all sides of the conflict, including how colonial peoples contributed to the war effort."
History-Social Science,HSS-10.5.5,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.5 Students analyze the causes and course of the First World War.

Standard:
Discuss human rights violations and genocide, including the Ottoman government's actions against Armenian citizens."
History-Social Science,HSS-10.6,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Standard:
Students analyze the effects of the First World War."
History-Social Science,HSS-10.6.1,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.6 Students analyze the effects of the First World War.

Standard:
Analyze the aims and negotiating roles of world leaders, the terms and influence of the Treaty of Versailles and Woodrow Wilson's Fourteen Points, and the causes and effects of the United States's rejection of the League of Nations on world politics."
History-Social Science,HSS-10.6.2,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.6 Students analyze the effects of the First World War.

Standard:
Describe the effects of the war and resulting peace treaties on population movement, the international economy, and shifts in the geographic and political borders of Europe and the Middle East."
History-Social Science,HSS-10.6.3,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.6 Students analyze the effects of the First World War.

Standard:
Understand the widespread disillusionment with prewar institutions, authorities, and values that resulted in a void that was later filled by totalitarians."
History-Social Science,HSS-10.6.4,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.6 Students analyze the effects of the First World War.

Standard:
Discuss the influence of World War I on literature, art, and intellectual life in the West (e.g., Pablo Picasso, the ""lost generation"" of Gertrude Stein, Ernest Hemingway)."
History-Social Science,HSS-10.7,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Standard:
Students analyze the rise of totalitarian governments after World War I."
History-Social Science,HSS-10.7.1,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.7 Students analyze the rise of totalitarian governments after World War I.

Standard:
Understand the causes and consequences of the Russian Revolution, including Lenin's use of totalitarian means to seize and maintain control (e.g., the Gulag)."
History-Social Science,HSS-10.7.2,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.7 Students analyze the rise of totalitarian governments after World War I.

Standard:
Trace Stalin's rise to power in the Soviet Union and the connection between economic policies, political policies, the absence of a free press, and systematic violations of human rights (e.g., the Terror Famine in Ukraine)."
History-Social Science,HSS-10.7.3,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Overarching Standard:
HSS-10.7 Students analyze the rise of totalitarian governments after World War I.

Standard:
Analyze the rise, aggression, and human costs of totalitarian regimes (Fascist and Communist) in Germany, Italy, and the Soviet Union, noting especially their common and dissimilar traits."
History-Social Science,HSS-10.8,10,10,10,"World History, Culture, and Geography: The Modern World, Grade 10","Standard:
Students analyze the causes and consequences of World War II."
