Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Domain,Discipline,Conceptual Category,Description
Mathematics,G-GPE.7,8-12	,8,12,Expressing Geometric Properties with Equations,Geometry,Geometry,"Cluster:
Use coordinates to prove simple geometric theorems algebraically. [Include distance formula; relate to Pythagorean Theorem.]

Standard:
Use coordinates to compute perimeters of polygons and areas of triangles and rectangles, e.g., using the distance formula. *"
Mathematics,G-MG.1,8-12	,8,12,Modeling with Geometry,Geometry,Geometry,"Cluster:
Apply geometric concepts in modeling situations.

Standard:
Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder). *"
Mathematics,G-MG.2,8-12	,8,12,Modeling with Geometry,Geometry,Geometry,"Cluster:
Apply geometric concepts in modeling situations.

Standard:
Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot). *"
Mathematics,G-MG.3,8-12	,8,12,Modeling with Geometry,Geometry,Geometry,"Cluster:
Apply geometric concepts in modeling situations.

Standard:
Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios). *"
Mathematics,G-SRT.1.a,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Verify experimentally the properties of dilations given by a center and a scale factor: A dilation takes a line not passing through the center of the dilation to a parallel line, and leaves a line passing through the center unchanged."
Mathematics,G-SRT.1.a,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Verify experimentally the properties of dilations given by a center and a scale factor: A dilation takes a line not passing through the center of the dilation to a parallel line, and leaves a line passing through the center unchanged."
Mathematics,G-SRT.1.b,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Verify experimentally the properties of dilations given by a center and a scale factor: The dilation of a line segment is longer or shorter in the ratio given by the scale factor."
Mathematics,G-SRT.1.b,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Verify experimentally the properties of dilations given by a center and a scale factor: The dilation of a line segment is longer or shorter in the ratio given by the scale factor."
Mathematics,G-SRT.10,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Apply trigonometry to general triangles.

Standard:
(+) Prove the Laws of Sines and Cosines and use them to solve problems."
Mathematics,G-SRT.11,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Apply trigonometry to general triangles.

Standard:
(+) Understand and apply the Law of Sines and the Law of Cosines to find unknown measurements in right and non-right triangles (e.g., surveying problems, resultant forces)."
Mathematics,G-SRT.2,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides."
Mathematics,G-SRT.2,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides."
Mathematics,G-SRT.3,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Use the properties of similarity transformations to establish the Angle-Angle (AA) criterion for two triangles to be similar."
Mathematics,G-SRT.3,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Understand similarity in terms of similarity transformations.

Standard:
Use the properties of similarity transformations to establish the Angle-Angle (AA) criterion for two triangles to be similar."
Mathematics,G-SRT.4,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Prove theorems involving similarity.

Standard:
Prove theorems about triangles. Theorems include: a line parallel to one side of a triangle divides the other two proportionally and conversely; the Pythagorean Theorem proved using triangle similarity."
Mathematics,G-SRT.4,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Prove theorems involving similarity. [Focus on validity of underlying reasoning while using variety of formats.]

Standard:
Prove theorems about triangles. Theorems include: a line parallel to one side of a triangle divides the other two proportionally and conversely; the Pythagorean Theorem proved using triangle similarity."
Mathematics,G-SRT.5,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Prove theorems involving similarity. [Focus on validity of underlying reasoning while using variety of formats.]

Standard:
Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures."
Mathematics,G-SRT.5,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Prove theorems involving similarity.

Standard:
Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures."
Mathematics,G-SRT.6,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Define trigonometric ratios and solve problems involving right triangles.

Standard:
Understand that by similarity, side ratios in right triangles are properties of the angles in the triangle, leading to definitions of trigonometric ratios for acute angles."
Mathematics,G-SRT.6,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Define trigonometric ratios and solve problems involving right triangles.

Standard:
Understand that by similarity, side ratios in right triangles are properties of the angles in the triangle, leading to definitions of trigonometric ratios for acute angles."
Mathematics,G-SRT.7,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Math II,Geometry,"Cluster:
Define trigonometric ratios and solve problems involving right triangles.

Standard:
Explain and use the relationship between the sine and cosine of complementary angles."
Mathematics,G-SRT.7,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Define trigonometric ratios and solve problems involving right triangles.

Standard:
Explain and use the relationship between the sine and cosine of complementary angles."
Mathematics,G-SRT.8,8-12	,8,12,"Similarity, Right Triangles, and Trigonometry",Geometry,Geometry,"Cluster:
Define trigonometric ratios and solve problems involving right triangles.

Standard:
Use trigonometric ratios and the Pythagorean Theorem to solve right triangles in applied problems. *"
